year,cell_id,centroid_longtitude,centroid_latitude,wi
2016,"POLYGON ((246563.1598511024 2445214.686800875, 246563.1598511024 2451964.686800875, 239813.1598511024 2451964.686800875, 239813.1598511024 2445214.686800875, 246563.1598511024 2445214.686800875))",102.51042047783446,22.123416655804213,2.680733618962424
2016,"POLYGON ((246563.1598511024 2451964.686800875, 246563.1598511024 2458714.686800875, 239813.1598511024 2458714.686800875, 239813.1598511024 2451964.686800875, 246563.1598511024 2451964.686800875))",102.50934792130239,22.184340972609675,2.635013148972877
2016,"POLYGON ((246563.1598511024 2458714.686800875, 246563.1598511024 2465464.686800875, 239813.1598511024 2465464.686800875, 239813.1598511024 2458714.686800875, 246563.1598511024 2458714.686800875))",102.50827163669747,22.245264784648917,1.2842878717160757
2016,"POLYGON ((246563.1598511024 2465464.686800875, 246563.1598511024 2472214.686800875, 239813.1598511024 2472214.686800875, 239813.1598511024 2465464.686800875, 246563.1598511024 2465464.686800875))",102.50719161679729,22.30618809074515,1.3640682719393813
2016,"POLYGON ((246563.1598511024 2472214.686800875, 246563.1598511024 2478964.686800875, 239813.1598511024 2478964.686800875, 239813.1598511024 2472214.686800875, 246563.1598511024 2472214.686800875))",102.50610785434702,22.367110889723122,1.43214827845665
2016,"POLYGON ((246563.1598511024 2478964.686800875, 246563.1598511024 2485714.686800875, 239813.1598511024 2485714.686800875, 239813.1598511024 2478964.686800875, 246563.1598511024 2478964.686800875))",102.50502034205945,22.428033180409173,1.43214827845665
2016,"POLYGON ((246563.1598511024 2492464.686800875, 246563.1598511024 2499214.686800875, 239813.1598511024 2499214.686800875, 239813.1598511024 2492464.686800875, 246563.1598511024 2492464.686800875))",102.50283403866004,22.549876232218544,2.81906216875862
2016,"POLYGON ((246563.1598511024 2499214.686800875, 246563.1598511024 2505964.686800875, 239813.1598511024 2505964.686800875, 239813.1598511024 2499214.686800875, 246563.1598511024 2499214.686800875))",102.5017352328101,22.610796991002278,1.052520920425163
2016,"POLYGON ((246563.1598511024 2505964.686800875, 246563.1598511024 2512714.686800875, 239813.1598511024 2512714.686800875, 239813.1598511024 2505964.686800875, 246563.1598511024 2505964.686800875))",102.50063264764631,22.67171723681492,1.0041274579896415
2016,"POLYGON ((246563.1598511024 2512714.686800875, 246563.1598511024 2519464.686800875, 239813.1598511024 2519464.686800875, 239813.1598511024 2512714.686800875, 246563.1598511024 2512714.686800875))",102.49952627571707,22.73263696849057,1.5210444867680135
2016,"POLYGON ((253313.1598511024 2445214.686800875, 253313.1598511024 2451964.686800875, 246563.1598511024 2451964.686800875, 246563.1598511024 2445214.686800875, 253313.1598511024 2445214.686800875))",102.57581079124427,22.124401184626844,1.25143641584888
2016,"POLYGON ((253313.1598511024 2451964.686800875, 253313.1598511024 2458714.686800875, 246563.1598511024 2458714.686800875, 246563.1598511024 2451964.686800875, 253313.1598511024 2451964.686800875))",102.57476633783325,22.18532849364588,1.25143641584888
2016,"POLYGON ((253313.1598511024 2458714.686800875, 253313.1598511024 2465464.686800875, 246563.1598511024 2465464.686800875, 246563.1598511024 2458714.686800875, 253313.1598511024 2458714.686800875))",102.57371825394372,22.246255300397305,1.3386148810550327
2016,"POLYGON ((253313.1598511024 2465464.686800875, 253313.1598511024 2472214.686800875, 246563.1598511024 2472214.686800875, 246563.1598511024 2465464.686800875, 253313.1598511024 2465464.686800875))",102.57266653254156,22.307181603714202,1.43214827845665
2016,"POLYGON ((253313.1598511024 2472214.686800875, 253313.1598511024 2478964.686800875, 246563.1598511024 2478964.686800875, 246563.1598511024 2472214.686800875, 253313.1598511024 2472214.686800875))",102.57161116656111,22.368107402431196,1.43214827845665
2016,"POLYGON ((253313.1598511024 2478964.686800875, 253313.1598511024 2485714.686800875, 246563.1598511024 2485714.686800875, 246563.1598511024 2478964.686800875, 253313.1598511024 2478964.686800875))",102.57055214890505,22.429032695384514,1.5161624137394993
2016,"POLYGON ((253313.1598511024 2485714.686800875, 253313.1598511024 2492464.686800875, 246563.1598511024 2492464.686800875, 246563.1598511024 2485714.686800875, 253313.1598511024 2485714.686800875))",102.56948947244432,22.489957481411974,2.81906216875862
2016,"POLYGON ((253313.1598511024 2492464.686800875, 253313.1598511024 2499214.686800875, 246563.1598511024 2499214.686800875, 246563.1598511024 2492464.686800875, 253313.1598511024 2492464.686800875))",102.56842313001799,22.550881759352958,2.81906216875862
2016,"POLYGON ((253313.1598511024 2499214.686800875, 253313.1598511024 2505964.686800875, 246563.1598511024 2505964.686800875, 246563.1598511024 2499214.686800875, 253313.1598511024 2499214.686800875))",102.56735311443303,22.611805528048446,2.140668286440262
2016,"POLYGON ((253313.1598511024 2505964.686800875, 253313.1598511024 2512714.686800875, 246563.1598511024 2512714.686800875, 246563.1598511024 2505964.686800875, 253313.1598511024 2505964.686800875))",102.56627941846436,22.672728786341,0.406252217242578
2016,"POLYGON ((260063.1598511024 2438464.686800875, 260063.1598511024 2445214.686800875, 253313.1598511024 2445214.686800875, 253313.1598511024 2438464.686800875, 260063.1598511024 2438464.686800875))",102.64221754537431,22.064428843928745,0.730888502634286
2016,"POLYGON ((260063.1598511024 2445214.686800875, 260063.1598511024 2451964.686800875, 253313.1598511024 2451964.686800875, 253313.1598511024 2445214.686800875, 260063.1598511024 2445214.686800875))",102.64120472812462,22.125359564403468,0.9748307403069335
2016,"POLYGON ((260063.1598511024 2451964.686800875, 260063.1598511024 2458714.686800875, 253313.1598511024 2458714.686800875, 253313.1598511024 2451964.686800875, 260063.1598511024 2451964.686800875))",102.64018838483736,22.186289786202206,1.3479754291092474
2016,"POLYGON ((260063.1598511024 2458714.686800875, 260063.1598511024 2465464.686800875, 253313.1598511024 2465464.686800875, 253313.1598511024 2458714.686800875, 260063.1598511024 2458714.686800875))",102.63916850869735,22.247219508165998,1.4203601256473828
2016,"POLYGON ((260063.1598511024 2465464.686800875, 260063.1598511024 2472214.686800875, 253313.1598511024 2472214.686800875, 253313.1598511024 2465464.686800875, 260063.1598511024 2465464.686800875))",102.63814509285888,22.3081487291375,1.43214827845665
2016,"POLYGON ((260063.1598511024 2472214.686800875, 260063.1598511024 2478964.686800875, 253313.1598511024 2478964.686800875, 253313.1598511024 2472214.686800875, 260063.1598511024 2472214.686800875))",102.63711813044549,22.369077447960958,1.43214827845665
2016,"POLYGON ((260063.1598511024 2478964.686800875, 260063.1598511024 2485714.686800875, 253313.1598511024 2485714.686800875, 253313.1598511024 2478964.686800875, 260063.1598511024 2478964.686800875))",102.63608761455001,22.430005663482255,1.701113283732359
2016,"POLYGON ((260063.1598511024 2485714.686800875, 260063.1598511024 2492464.686800875, 253313.1598511024 2492464.686800875, 253313.1598511024 2485714.686800875, 260063.1598511024 2485714.686800875))",102.63505353823429,22.490933374548863,2.81906216875862
2016,"POLYGON ((260063.1598511024 2492464.686800875, 260063.1598511024 2499214.686800875, 253313.1598511024 2499214.686800875, 253313.1598511024 2492464.686800875, 260063.1598511024 2492464.686800875))",102.63401589452917,22.551860580009865,2.81906216875862
2016,"POLYGON ((260063.1598511024 2505964.686800875, 260063.1598511024 2512714.686800875, 253313.1598511024 2512714.686800875, 253313.1598511024 2505964.686800875, 260063.1598511024 2505964.686800875))",102.63192987691814,22.673713469519537,0.406252217242578
2016,"POLYGON ((266813.1598511024 2438464.686800875, 266813.1598511024 2445214.686800875, 260063.1598511024 2445214.686800875, 260063.1598511024 2438464.686800875, 266813.1598511024 2438464.686800875))",102.70758698881684,22.065358237808372,0.730888502634286
2016,"POLYGON ((266813.1598511024 2445214.686800875, 266813.1598511024 2451964.686800875, 260063.1598511024 2451964.686800875, 260063.1598511024 2445214.686800875, 266813.1598511024 2445214.686800875))",102.70660219103746,22.126291789250555,0.730888502634286
2016,"POLYGON ((266813.1598511024 2451964.686800875, 266813.1598511024 2458714.686800875, 260063.1598511024 2458714.686800875, 260063.1598511024 2451964.686800875, 266813.1598511024 2451964.686800875))",102.70561396468912,22.187224844374093,1.4540404368263862
2016,"POLYGON ((266813.1598511024 2458714.686800875, 266813.1598511024 2465464.686800875, 260063.1598511024 2465464.686800875, 260063.1598511024 2458714.686800875, 266813.1598511024 2458714.686800875))",102.70462230314436,22.248157402029328,1.43214827845665
2016,"POLYGON ((266813.1598511024 2465464.686800875, 266813.1598511024 2472214.686800875, 260063.1598511024 2472214.686800875, 260063.1598511024 2465464.686800875, 266813.1598511024 2465464.686800875))",102.70362719974594,22.30908946106824,1.43214827845665
2016,"POLYGON ((266813.1598511024 2472214.686800875, 266813.1598511024 2478964.686800875, 260063.1598511024 2478964.686800875, 260063.1598511024 2472214.686800875, 266813.1598511024 2472214.686800875))",102.70262864780682,22.370021020344435,1.4089198261796534
2016,"POLYGON ((266813.1598511024 2478964.686800875, 266813.1598511024 2485714.686800875, 260063.1598511024 2485714.686800875, 260063.1598511024 2478964.686800875, 266813.1598511024 2478964.686800875))",102.70162664061002,22.43095207871316,1.323284627412324
2016,"POLYGON ((266813.1598511024 2485714.686800875, 266813.1598511024 2492464.686800875, 260063.1598511024 2492464.686800875, 260063.1598511024 2485714.686800875, 266813.1598511024 2485714.686800875))",102.70062117140844,22.491882635031327,1.807680470663813
2016,"POLYGON ((266813.1598511024 2492464.686800875, 266813.1598511024 2499214.686800875, 260063.1598511024 2499214.686800875, 260063.1598511024 2492464.686800875, 266813.1598511024 2492464.686800875))",102.69961223342487,22.55281268815744,2.81906216875862
2016,"POLYGON ((273563.1598511024 2438464.686800875, 273563.1598511024 2445214.686800875, 266813.1598511024 2445214.686800875, 266813.1598511024 2438464.686800875, 273563.1598511024 2438464.686800875))",102.7729598542255,22.066261550444434,3.05344144511526
2016,"POLYGON ((273563.1598511024 2445214.686800875, 273563.1598511024 2451964.686800875, 266813.1598511024 2451964.686800875, 266813.1598511024 2445214.686800875, 273563.1598511024 2445214.686800875))",102.7720030825143,22.127197853444493,3.05344144511526
2016,"POLYGON ((273563.1598511024 2451964.686800875, 273563.1598511024 2458714.686800875, 266813.1598511024 2458714.686800875, 266813.1598511024 2451964.686800875, 273563.1598511024 2451964.686800875))",102.77104297973239,22.18813366241745,3.05344144511526
2016,"POLYGON ((273563.1598511024 2465464.686800875, 273563.1598511024 2472214.686800875, 266813.1598511024 2472214.686800875, 266813.1598511024 2465464.686800875, 273563.1598511024 2465464.686800875))",102.7691127551687,22.31000379372124,1.43214827845665
2016,"POLYGON ((273563.1598511024 2472214.686800875, 273563.1598511024 2478964.686800875, 266813.1598511024 2478964.686800875, 266813.1598511024 2472214.686800875, 273563.1598511024 2472214.686800875))",102.76814262042085,22.370938113775818,1.2966762621920973
2016,"POLYGON ((273563.1598511024 2478964.686800875, 273563.1598511024 2485714.686800875, 266813.1598511024 2485714.686800875, 266813.1598511024 2478964.686800875, 273563.1598511024 2478964.686800875))",102.76716912866975,22.431871935250793,1.0905680267562956
2016,"POLYGON ((273563.1598511024 2485714.686800875, 273563.1598511024 2492464.686800875, 266813.1598511024 2492464.686800875, 266813.1598511024 2485714.686800875, 273563.1598511024 2485714.686800875))",102.76619227335956,22.492805257012215,1.1613016494452806
2016,"POLYGON ((273563.1598511024 2492464.686800875, 273563.1598511024 2499214.686800875, 266813.1598511024 2499214.686800875, 266813.1598511024 2492464.686800875, 273563.1598511024 2492464.686800875))",102.76521204790507,22.553738077927772,1.43269617478211
2016,"POLYGON ((280313.1598511024 2438464.686800875, 280313.1598511024 2445214.686800875, 273563.1598511024 2445214.686800875, 273563.1598511024 2438464.686800875, 280313.1598511024 2438464.686800875))",102.83833604428918,22.067138776293156,3.05344144511526
2016,"POLYGON ((280313.1598511024 2445214.686800875, 280313.1598511024 2451964.686800875, 273563.1598511024 2451964.686800875, 273563.1598511024 2445214.686800875, 280313.1598511024 2445214.686800875))",102.83740730505707,22.128077751421664,3.05344144511526
2016,"POLYGON ((280313.1598511024 2451964.686800875, 280313.1598511024 2458714.686800875, 273563.1598511024 2458714.686800875, 273563.1598511024 2451964.686800875, 280313.1598511024 2451964.686800875))",102.83647533228124,22.18901623474876,3.05344144511526
2016,"POLYGON ((280313.1598511024 2465464.686800875, 280313.1598511024 2472214.686800875, 273563.1598511024 2472214.686800875, 273563.1598511024 2465464.686800875, 280313.1598511024 2465464.686800875))",102.83460166106319,22.310891721473045,2.591308944857404
2016,"POLYGON ((280313.1598511024 2472214.686800875, 280313.1598511024 2478964.686800875, 273563.1598511024 2478964.686800875, 273563.1598511024 2472214.686800875, 280313.1598511024 2472214.686800875))",102.83365995003321,22.371828722611628,2.504107444876777
2016,"POLYGON ((280313.1598511024 2478964.686800875, 280313.1598511024 2485714.686800875, 273563.1598511024 2485714.686800875, 273563.1598511024 2478964.686800875, 280313.1598511024 2478964.686800875))",102.8327149802837,22.43276522743158,1.4613348007996385
2016,"POLYGON ((280313.1598511024 2485714.686800875, 280313.1598511024 2492464.686800875, 273563.1598511024 2492464.686800875, 273563.1598511024 2485714.686800875, 280313.1598511024 2485714.686800875))",102.83176674545008,22.493701234807833,1.3760173428973042
2016,"POLYGON ((280313.1598511024 2492464.686800875, 280313.1598511024 2499214.686800875, 273563.1598511024 2499214.686800875, 273563.1598511024 2492464.686800875, 280313.1598511024 2492464.686800875))",102.83081523913931,22.55463674361699,1.43269617478211
2016,"POLYGON ((287063.1598511024 2350714.686800875, 287063.1598511024 2357464.686800875, 280313.1598511024 2357464.686800875, 280313.1598511024 2350714.686800875, 287063.1598511024 2350714.686800875))",102.91514190373685,21.275705485280053,2.267216681900228
2016,"POLYGON ((287063.1598511024 2438464.686800875, 287063.1598511024 2445214.686800875, 280313.1598511024 2445214.686800875, 280313.1598511024 2438464.686800875, 287063.1598511024 2438464.686800875))",102.90371546166807,22.06798990997031,3.05344144511526
2016,"POLYGON ((287063.1598511024 2445214.686800875, 287063.1598511024 2451964.686800875, 280313.1598511024 2451964.686800875, 280313.1598511024 2445214.686800875, 287063.1598511024 2445214.686800875))",102.90281476113893,22.128931477778544,3.04226752997113
2016,"POLYGON ((287063.1598511024 2451964.686800875, 287063.1598511024 2458714.686800875, 280313.1598511024 2458714.686800875, 280313.1598511024 2451964.686800875, 287063.1598511024 2451964.686800875))",102.90191092462094,22.189872555945154,3.05344144511526
2016,"POLYGON ((287063.1598511024 2465464.686800875, 287063.1598511024 2472214.686800875, 280313.1598511024 2472214.686800875, 280313.1598511024 2465464.686800875, 287063.1598511024 2465464.686800875))",102.90009381933625,22.311753238862,1.968511854154
2016,"POLYGON ((287063.1598511024 2472214.686800875, 287063.1598511024 2478964.686800875, 280313.1598511024 2478964.686800875, 280313.1598511024 2472214.686800875, 287063.1598511024 2472214.686800875))",102.89918053836035,22.372692841370736,2.5574047243663767
2016,"POLYGON ((287063.1598511024 2478964.686800875, 287063.1598511024 2485714.686800875, 280313.1598511024 2485714.686800875, 280313.1598511024 2478964.686800875, 287063.1598511024 2478964.686800875))",102.898264096977,22.433631949754886,2.1410117628239265
2016,"POLYGON ((293813.1598511024 2337214.686800875, 293813.1598511024 2343964.686800875, 287063.1598511024 2343964.686800875, 287063.1598511024 2337214.686800875, 293813.1598511024 2337214.686800875))",102.98182715300003,21.15459598872391,1.96548440455244
2016,"POLYGON ((293813.1598511024 2343964.686800875, 293813.1598511024 2350714.686800875, 287063.1598511024 2350714.686800875, 287063.1598511024 2343964.686800875, 293813.1598511024 2343964.686800875))",102.98099938584436,21.215547247983384,2.76180842715171
2016,"POLYGON ((293813.1598511024 2350714.686800875, 293813.1598511024 2357464.686800875, 287063.1598511024 2357464.686800875, 287063.1598511024 2350714.686800875, 293813.1598511024 2350714.686800875))",102.98016866532316,21.276498036627185,2.6064674895277222
2016,"POLYGON ((293813.1598511024 2357464.686800875, 293813.1598511024 2364214.686800875, 287063.1598511024 2364214.686800875, 287063.1598511024 2357464.686800875, 293813.1598511024 2357464.686800875))",102.97933498594399,21.33744835351457,2.2633020219080295
2016,"POLYGON ((293813.1598511024 2364214.686800875, 293813.1598511024 2370964.686800875, 287063.1598511024 2370964.686800875, 287063.1598511024 2364214.686800875, 293813.1598511024 2364214.686800875))",102.97849834218951,21.398398197506484,2.5848675268601187
2016,"POLYGON ((293813.1598511024 2370964.686800875, 293813.1598511024 2377714.686800875, 287063.1598511024 2377714.686800875, 287063.1598511024 2370964.686800875, 293813.1598511024 2370964.686800875))",102.97765872851748,21.459347567465574,1.5079954166892027
2016,"POLYGON ((293813.1598511024 2404714.686800875, 293813.1598511024 2411464.686800875, 287063.1598511024 2411464.686800875, 287063.1598511024 2404714.686800875, 293813.1598511024 2404714.686800875))",102.97341591565535,21.764087267080235,1.75547145642754
2016,"POLYGON ((293813.1598511024 2411464.686800875, 293813.1598511024 2418214.686800875, 287063.1598511024 2418214.686800875, 287063.1598511024 2411464.686800875, 293813.1598511024 2411464.686800875))",102.9725583646806,21.825033769053235,1.75547145642754
2016,"POLYGON ((293813.1598511024 2418214.686800875, 293813.1598511024 2424964.686800875, 287063.1598511024 2424964.686800875, 287063.1598511024 2418214.686800875, 293813.1598511024 2418214.686800875))",102.9716978042855,21.88597978907966,1.75547145642754
2016,"POLYGON ((293813.1598511024 2431714.686800875, 293813.1598511024 2438464.686800875, 287063.1598511024 2438464.686800875, 287063.1598511024 2431714.686800875, 293813.1598511024 2431714.686800875))",102.96996763222674,22.00787037879977,1.59036776083805
2016,"POLYGON ((293813.1598511024 2438464.686800875, 293813.1598511024 2445214.686800875, 287063.1598511024 2445214.686800875, 287063.1598511024 2438464.686800875, 293813.1598511024 2438464.686800875))",102.96909800899465,22.068814946251248,1.5903677608380502
2016,"POLYGON ((293813.1598511024 2445214.686800875, 293813.1598511024 2451964.686800875, 287063.1598511024 2451964.686800875, 287063.1598511024 2445214.686800875, 293813.1598511024 2445214.686800875))",102.96822535320509,22.129759027271753,3.210789958054006
2016,"POLYGON ((293813.1598511024 2451964.686800875, 293813.1598511024 2458714.686800875, 287063.1598511024 2458714.686800875, 287063.1598511024 2451964.686800875, 293813.1598511024 2451964.686800875))",102.9673496590087,22.190702620744524,1.9551897206447268
2016,"POLYGON ((293813.1598511024 2458714.686800875, 293813.1598511024 2465464.686800875, 287063.1598511024 2465464.686800875, 287063.1598511024 2458714.686800875, 293813.1598511024 2458714.686800875))",102.96647092052984,22.251645725554493,1.5469273302575
2016,"POLYGON ((293813.1598511024 2465464.686800875, 293813.1598511024 2472214.686800875, 287063.1598511024 2472214.686800875, 287063.1598511024 2465464.686800875, 293813.1598511024 2465464.686800875))",102.96558913186654,22.31258834058835,1.9685118541540003
2016,"POLYGON ((293813.1598511024 2472214.686800875, 293813.1598511024 2478964.686800875, 287063.1598511024 2478964.686800875, 287063.1598511024 2472214.686800875, 293813.1598511024 2472214.686800875))",102.96470428709037,22.37353046473451,1.9719397740857183
2016,"POLYGON ((300563.1598511024 2330464.686800875, 300563.1598511024 2337214.686800875, 293813.1598511024 2337214.686800875, 293813.1598511024 2330464.686800875, 300563.1598511024 2330464.686800875))",103.04760186705202,21.094404523536728,1.96548440455244
2016,"POLYGON ((300563.1598511024 2337214.686800875, 300563.1598511024 2343964.686800875, 293813.1598511024 2343964.686800875, 293813.1598511024 2337214.686800875, 300563.1598511024 2337214.686800875))",103.046803561576,21.155358654619466,1.8805049911320566
2016,"POLYGON ((300563.1598511024 2343964.686800875, 300563.1598511024 2350714.686800875, 293813.1598511024 2350714.686800875, 293813.1598511024 2343964.686800875, 300563.1598511024 2343964.686800875))",103.0460024029106,21.216312318131916,2.0254467256421376
2016,"POLYGON ((300563.1598511024 2350714.686800875, 300563.1598511024 2357464.686800875, 293813.1598511024 2357464.686800875, 293813.1598511024 2350714.686800875, 300563.1598511024 2350714.686800875))",103.04519838576334,21.27726551293929,2.3328151188681914
2016,"POLYGON ((300563.1598511024 2357464.686800875, 300563.1598511024 2364214.686800875, 293813.1598511024 2364214.686800875, 293813.1598511024 2357464.686800875, 300563.1598511024 2357464.686800875))",103.04439150481774,21.3382182379085,2.259060234395371
2016,"POLYGON ((300563.1598511024 2364214.686800875, 300563.1598511024 2370964.686800875, 293813.1598511024 2370964.686800875, 293813.1598511024 2364214.686800875, 300563.1598511024 2364214.686800875))",103.04358175473328,21.399170491908183,2.388008612661946
2016,"POLYGON ((300563.1598511024 2370964.686800875, 300563.1598511024 2377714.686800875, 293813.1598511024 2377714.686800875, 293813.1598511024 2370964.686800875, 300563.1598511024 2370964.686800875))",103.04276913014522,21.460122273808686,1.669409580685487
2016,"POLYGON ((300563.1598511024 2377714.686800875, 300563.1598511024 2384464.686800875, 293813.1598511024 2384464.686800875, 293813.1598511024 2377714.686800875, 300563.1598511024 2377714.686800875))",103.04195362566465,21.521073582482085,1.8985956552834822
2016,"POLYGON ((300563.1598511024 2384464.686800875, 300563.1598511024 2391214.686800875, 293813.1598511024 2391214.686800875, 293813.1598511024 2384464.686800875, 300563.1598511024 2384464.686800875))",103.04113523587827,21.58202441680218,1.4083981122561104
2016,"POLYGON ((300563.1598511024 2391214.686800875, 300563.1598511024 2397964.686800875, 293813.1598511024 2397964.686800875, 293813.1598511024 2391214.686800875, 300563.1598511024 2391214.686800875))",103.04031395534834,21.64297477564449,1.08924200828753
2016,"POLYGON ((300563.1598511024 2397964.686800875, 300563.1598511024 2404714.686800875, 293813.1598511024 2404714.686800875, 293813.1598511024 2397964.686800875, 300563.1598511024 2397964.686800875))",103.0394897786126,21.703924657886276,1.751656804103926
2016,"POLYGON ((300563.1598511024 2404714.686800875, 300563.1598511024 2411464.686800875, 293813.1598511024 2411464.686800875, 293813.1598511024 2404714.686800875, 300563.1598511024 2404714.686800875))",103.03866270018418,21.764874062406523,1.8453455700457237
2016,"POLYGON ((300563.1598511024 2411464.686800875, 300563.1598511024 2418214.686800875, 293813.1598511024 2418214.686800875, 293813.1598511024 2411464.686800875, 300563.1598511024 2411464.686800875))",103.03783271455143,21.825822988085964,1.75547145642754
2016,"POLYGON ((300563.1598511024 2418214.686800875, 300563.1598511024 2424964.686800875, 293813.1598511024 2424964.686800875, 293813.1598511024 2418214.686800875, 300563.1598511024 2418214.686800875))",103.03699981617793,21.886771433807056,1.7851693976982537
2016,"POLYGON ((300563.1598511024 2424964.686800875, 300563.1598511024 2431714.686800875, 293813.1598511024 2431714.686800875, 293813.1598511024 2424964.686800875, 300563.1598511024 2424964.686800875))",103.03616399950234,21.947719398453998,1.591878237714918
2016,"POLYGON ((300563.1598511024 2431714.686800875, 300563.1598511024 2438464.686800875, 293813.1598511024 2438464.686800875, 293813.1598511024 2431714.686800875, 300563.1598511024 2431714.686800875))",103.03532525893829,22.008666880912752,1.59036776083805
2016,"POLYGON ((300563.1598511024 2438464.686800875, 300563.1598511024 2445214.686800875, 293813.1598511024 2445214.686800875, 293813.1598511024 2438464.686800875, 300563.1598511024 2438464.686800875))",103.0344835888743,22.069613880071003,1.59036776083805
2016,"POLYGON ((300563.1598511024 2445214.686800875, 300563.1598511024 2451964.686800875, 293813.1598511024 2451964.686800875, 293813.1598511024 2445214.686800875, 300563.1598511024 2445214.686800875))",103.03363898367373,22.130560394818207,2.2353351596211897
2016,"POLYGON ((300563.1598511024 2451964.686800875, 300563.1598511024 2458714.686800875, 293813.1598511024 2458714.686800875, 293813.1598511024 2451964.686800875, 300563.1598511024 2451964.686800875))",103.03279143767453,22.19150642404556,1.6211734841654517
2016,"POLYGON ((300563.1598511024 2458714.686800875, 300563.1598511024 2465464.686800875, 293813.1598511024 2465464.686800875, 293813.1598511024 2458714.686800875, 300563.1598511024 2458714.686800875))",103.03194094518936,22.25245196664601,1.5469273302575
2016,"POLYGON ((300563.1598511024 2472214.686800875, 300563.1598511024 2478964.686800875, 293813.1598511024 2478964.686800875, 293813.1598511024 2472214.686800875, 300563.1598511024 2472214.686800875))",103.03023109788381,22.374341587546827,2.12840130327547
2016,"POLYGON ((307313.1598511024 2323714.686800875, 307313.1598511024 2330464.686800875, 300563.1598511024 2330464.686800875, 300563.1598511024 2323714.686800875, 307313.1598511024 2323714.686800875))",103.1133236428258,21.034183023447262,1.9420466068722966
2016,"POLYGON ((307313.1598511024 2330464.686800875, 307313.1598511024 2337214.686800875, 300563.1598511024 2337214.686800875, 300563.1598511024 2330464.686800875, 307313.1598511024 2330464.686800875))",103.11255460976301,21.095139942998433,1.9331568500390919
2016,"POLYGON ((307313.1598511024 2337214.686800875, 307313.1598511024 2343964.686800875, 300563.1598511024 2343964.686800875, 300563.1598511024 2337214.686800875, 307313.1598511024 2337214.686800875))",103.11178282333735,21.156096397949437,1.8099010873199883
2016,"POLYGON ((307313.1598511024 2343964.686800875, 307313.1598511024 2350714.686800875, 300563.1598511024 2350714.686800875, 300563.1598511024 2343964.686800875, 307313.1598511024 2343964.686800875))",103.1110082784547,21.217052387171154,1.6140642676297154
